CloseFore
217.09855243634874
217.1123187928849
217.47174644232285
218.55530312023228
219.23602582185833
219.03457829947249
219.04834465600865
219.4077723054466
220.49132898335603
221.1720516849821
220.97060416259626
220.98437051913243
221.34379816857034
222.42735484647977
223.10807754810585
222.90663002572
222.92039638225617
223.27982403169412
224.36338070960355
225.0441034112296
224.84265588884375
224.85642224537992
225.21584989481786
226.2994065727273
226.98012927435337
226.77868175196753
226.7924481085037
227.15187575794164
